reactions	name	reaction	gene reaction rule	subsystem	spontaneous	proteomic evidence (#studies)	references	notes	metatlas
5FLUDPK	Nucleoside-diphosphate kinase (ATP:5-fluorouridine 5-diphosphate)	atp_c + 5fludp_c --> adp_c + 5flutp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or NME3	5-fluorouracil metabolism	0
5FLUMPK	Uridylate kinase (ATP:5-fluorouridine 5-monophosphate)	atp_c + 5flump_c --> adp_c + 5fludp_c	CMPK1	5-fluorouracil metabolism	0
5FLURAPT	5-fluorouracil phosphoribosyltransferase	5flura_c + prpp_c --> 5flump_c + ppi_c	UMPS	5-fluorouracil metabolism	0
D5FURADy	"5,6-dihydro-5-fluorouracil:NADP + 5-oxidoreductase"	5flura_c + nadph_c + h_c --> 56dh5flura_c + nadp_c	DPYD	5-fluorouracil metabolism	0
L2HGDHx	L-2-hydroxyglutarate dehydrogenase	akg_c + h_c + nadh_c --> 2hglut__L_c + nad_c	LDHB or LDHA or PHGDH or MDH1 or MDH2 or (LDHA and LDHB)	"Alanine, aspartate and glutamate metabolism"	0	LDHA (22);LDHB (22);MDH1 (16);PHGDH (2)	pubmed:27813142;pubmed:31473074
PROTSK	L-seryl-[protein] kinase	atp_c + protres_ser__L_c --> adp_c + h_c + protres_serpi_c	(CSNK2A1 and CSNK2A2 and CSNK2B) or (CSNK2A1 and CSNK2B) or (CSNK2A2 and CSNK2B) or (MAP2K1 and MAP2K2) or (MAP2K3 and MAP2K6) or (PRKAA1 and PRKAB1 and PRKAG1) or (PRKACA and PRKACB and PRKAR1A and PRKAR1B) or (PRKACA and PRKACB and PRKAR1A and PRKAR2A) or (PRKACA and PRKACB and PRKAR1A and PRKAR2B) or (PRKACA and PRKACB and PRKAR1A) or (PRKACA and PRKACB and PRKAR1B and PRKAR2A) or (PRKACA and PRKACB and PRKAR1B and PRKAR2B) or (PRKACA and PRKACB and PRKAR1B) or (PRKACA and PRKACB and PRKAR2A and PRKAR2B) or (PRKACA and PRKACB and PRKAR2A) or (PRKACA and PRKACB and PRKAR2B) or (PRKACA and PRKAR1A and PRKAR1B) or (PRKACA and PRKAR1A and PRKAR2A) or (PRKACA and PRKAR1A and PRKAR2B) or (PRKACA and PRKAR1A) or (PRKACA and PRKAR1B and PRKAR2A) or (PRKACA and PRKAR1B and PRKAR2B) or (PRKACA and PRKAR1B) or (PRKACA and PRKAR2A and PRKAR2B) or (PRKACA and PRKAR2A) or (PRKACA and PRKAR2B) or (PRKACB and PRKAR1A and PRKAR1B) or (PRKACB and PRKAR1A and PRKAR2A) or (PRKACB and PRKAR1A and PRKAR2B) or (PRKACB and PRKAR1A) or (PRKACB and PRKAR1B and PRKAR2A) or (PRKACB and PRKAR1B and PRKAR2B) or (PRKACB and PRKAR1B) or (PRKACB and PRKAR2A and PRKAR2B) or (PRKACB and PRKAR2A) or (PRKACB and PRKAR2B) or (STK11 and STRADB and CAB39) or (STK11 and STRADB and CAB39L) or BMP2K or CDK2 or CDK4 or CDK5 or CDK6 or CSNK1A1 or CSNK1G1 or CSNK1G2 or CSNK1G3 or GSK3A or MAP2K1 or MAP2K2 or MAP2K3 or MAP2K6 or MAPK1 or MAPK3 or (MAPK14 and MAPKAPK2) or OXSR1 or PAK2 or PRKACA or PRKACB or PRKCA or PRKCB or PRKCI or PRKCZ or PRKD1 or PRKG1 or ROCK2 or RPS6KA3 or RPS6KA4 or RPS6KA5 or WNK1 or SLK	Protein modification	0	BMP2K (12);CDK2 (9);CDK5 (3);CDK6 (6);CSNK1A1 (20);CSNK1G1 (5);CSNK1G2 (3);CSNK1G3 (6);CSNK2A1 (9);CSNK2A2 (9);CSNK2B (11);GSK3A (7);MAP2K1 (10);MAP2K2 (15);MAP2K3 (15);MAP2K6 (1);MAPK1 (16);MAPK3 (4);OXSR1 (20);PAK2 (11);PRKAA1 (6);PRKAB1 (3);PRKACA (20);PRKACB (8);PRKAG1 (5);PRKAR1A (21);PRKAR1B (3);PRKAR2B (5);PRKCB (1);PRKCI (2);ROCK2 (15);RPS6KA3 (10);STK11 (6);WNK1 (12)	pubmed:19758581;pubmed:20231105;pubmed:34604421;pubmed:9107528
PROTSPP	O-phospho-L-seryl-[protein] phosphatase	h2o_c + protres_serpi_c --> pi_c + protres_ser__L_c	(PPP2CA and PPP2R1A and PPP2R5B) or (PPP2CA and PPP2R1A and PPP2R5D) or (PPP2CA and PPP2R1A) or (PPP2CA and PPP2R1B and PPP2R5B) or (PPP2CA and PPP2R1B and PPP2R5D) or (PPP2CA and PPP2R1B) or (PPP2CB and PPP2R1A and PPP2R5B) or (PPP2CB and PPP2R1A and PPP2R5D) or (PPP2CB and PPP2R1A) or (PPP2CB and PPP2R1B and PPP2R5B) or (PPP2CB and PPP2R1B and PPP2R5D) or (PPP2CB and PPP2R1B) or CPPED1 or DUSP23 or PPP1CA or PPP1CB or PPP1CC	Protein modification	0	CPPED1 (15);DUSP23 (5);PPP1CA (8);PPP1CB (9);PPP1CC (6);PPP2CA (15);PPP2CB (7);PPP2R1A (17);PPP2R1B (11);PPP2R5B (7);PPP2R5D (14)	pubmed:19758581;pubmed:20231105;pubmed:9107528
PROTTACGALT	UDP-N-acetyl-D-galactosamine:protein-O-beta-N-acetyl-D-galactosaminyl transferase	protres_thr__L_c + udpacgal_c --> h_c + protres_thrTnAg_c + udp_c	GALNT10 or GALNT2 or GALNT4 or GALNT5 or GALNT6 or GALNT7	Protein modification	0	GALNT2 (3);GALNT4 (3)	pubmed:5288760;pubmed:659909;pubmed:6789880;pubmed:6797473
PROTTK	L-threonyl-[protein] kinase	atp_c + protres_thr__L_c --> adp_c + h_c + protres_thrpi_c	(CSNK2A1 and CSNK2A2 and CSNK2B) or (CSNK2A1 and CSNK2B) or (CSNK2A2 and CSNK2B) or (MAP2K1 and MAP2K2) or (MAP2K3 and MAP2K6) or (PRKAA1 and PRKAB1 and PRKAG1) or (PRKACA and PRKACB and PRKAR1A and PRKAR1B) or (PRKACA and PRKACB and PRKAR1A and PRKAR2A) or (PRKACA and PRKACB and PRKAR1A and PRKAR2B) or (PRKACA and PRKACB and PRKAR1A) or (PRKACA and PRKACB and PRKAR1B and PRKAR2A) or (PRKACA and PRKACB and PRKAR1B and PRKAR2B) or (PRKACA and PRKACB and PRKAR1B) or (PRKACA and PRKACB and PRKAR2A and PRKAR2B) or (PRKACA and PRKACB and PRKAR2A) or (PRKACA and PRKACB and PRKAR2B) or (PRKACA and PRKAR1A and PRKAR1B) or (PRKACA and PRKAR1A and PRKAR2A) or (PRKACA and PRKAR1A and PRKAR2B) or (PRKACA and PRKAR1A) or (PRKACA and PRKAR1B and PRKAR2A) or (PRKACA and PRKAR1B and PRKAR2B) or (PRKACA and PRKAR1B) or (PRKACA and PRKAR2A and PRKAR2B) or (PRKACA and PRKAR2A) or (PRKACA and PRKAR2B) or (PRKACB and PRKAR1A and PRKAR1B) or (PRKACB and PRKAR1A and PRKAR2A) or (PRKACB and PRKAR1A and PRKAR2B) or (PRKACB and PRKAR1A) or (PRKACB and PRKAR1B and PRKAR2A) or (PRKACB and PRKAR1B and PRKAR2B) or (PRKACB and PRKAR1B) or (PRKACB and PRKAR2A and PRKAR2B) or (PRKACB and PRKAR2A) or (PRKACB and PRKAR2B) or (STK11 and STRADB and CAB39) or (STK11 and STRADB and CAB39L) or BMP2K or CDK2 or CDK4 or CDK5 or CDK6 or CSNK1A1 or CSNK1G1 or CSNK1G2 or CSNK1G3 or GSK3A or MAP2K1 or MAP2K2 or MAP2K3 or MAP2K6 or MAPK1 or MAPK3 or (MAPK14 and MAPKAPK2) or OXSR1 or PAK2 or PRKACA or PRKACB or PRKCA or PRKCB or PRKCI or PRKCZ or PRKD1 or PRKG1 or ROCK2 or RPS6KA3 or RPS6KA4 or RPS6KA5 or WNK1 or SLK	Protein modification	0	BMP2K (12);CDK2 (9);CDK5 (3);CDK6 (6);CSNK1A1 (20);CSNK1G1 (5);CSNK1G2 (3);CSNK1G3 (6);CSNK2A1 (9);CSNK2A2 (9);CSNK2B (11);GSK3A (7);MAP2K1 (10);MAP2K2 (15);MAP2K3 (15);MAP2K6 (1);MAPK1 (16);MAPK3 (4);OXSR1 (20);PAK2 (11);PRKAA1 (6);PRKAB1 (3);PRKACA (20);PRKACB (8);PRKAG1 (5);PRKAR1A (21);PRKAR1B (3);PRKAR2B (5);PRKCB (1);PRKCI (2);ROCK2 (15);RPS6KA3 (10);STK11 (6);WNK1 (12)	pubmed:19758581;pubmed:20231105;pubmed:34604421;pubmed:9107528
PROTTPP	O-phospho-L-threonyl-[protein] phosphatase	h2o_c + protres_thrpi_c --> pi_c + protres_thr__L_c	(PPP2CA and PPP2R1A and PPP2R5B) or (PPP2CA and PPP2R1A and PPP2R5D) or (PPP2CA and PPP2R1A) or (PPP2CA and PPP2R1B and PPP2R5B) or (PPP2CA and PPP2R1B and PPP2R5D) or (PPP2CA and PPP2R1B) or (PPP2CB and PPP2R1A and PPP2R5B) or (PPP2CB and PPP2R1A and PPP2R5D) or (PPP2CB and PPP2R1A) or (PPP2CB and PPP2R1B and PPP2R5B) or (PPP2CB and PPP2R1B and PPP2R5D) or (PPP2CB and PPP2R1B) or CPPED1 or DUSP23 or PPP1CA or PPP1CB or PPP1CC	Protein modification	0	CPPED1 (15);DUSP23 (5);PPP1CA (8);PPP1CB (9);PPP1CC (6);PPP2CA (15);PPP2CB (7);PPP2R1A (17);PPP2R1B (11);PPP2R5B (7);PPP2R5D (14)	pubmed:19758581;pubmed:20231105;pubmed:9107528
PROTYK	L-tyrosyl-[protein] kinase	atp_c + protres_tyr__L_c --> adp_c + h_c + protres_tyrpi_c	MAP2K1 or MAP2K2 or (MAP2K1 and MAP2K2) or MAP2K3 or MAP2K6 or (MAP2K3 and MAP2K6) or FYN or LYN or SYK or HCK or INSR or JAK3 or YES1	Protein modification	0	FYN (1);HCK (1);INSR (2);LYN (7);MAP2K1 (10);MAP2K3 (15);MAP2K6 (1);SYK (7)	pubmed:19758581;pubmed:20231105;pubmed:2418829;pubmed:9107528
PROTYPP	O-phospho-L-tyrosyl-[protein] phosphatase	h2o_c + protres_tyrpi_c --> pi_c + protres_tyr__L_c	ACP1 or MDP1 or PTPN11 or PGP or PTPN1 or PTPN3 or PTPN6 or DUSP23	Protein modification	0	ACP1 (17);DUSP23 (5);MDP1 (3);PGP (16);PTPN1 (4);PTPN11 (14);PTPN6 (3)	pubmed:19758581;pubmed:20231105;pubmed:9107528
ADK1	Adenylate kinase (AMP:ATP)	amp_c + atp_c <=> 2.0 adp_c	AK1	Purine metabolism	0	AK1(17)	doi:10.1016/B978-0-12-677201-2.X5001-6;pubmed:1332781;pubmed:16732723;pubmed:2141093;pubmed:2141094;pubmed:23416111;pubmed:24495878;pubmed:2630803;pubmed:4072092;pubmed:5940
ADPT	Adenine phosphoribosyltransferase	ade_c + prpp_c --> amp_c + ppi_c	APRT	Purine metabolism	0	APRT(14)	pubmed:13475309;pubmed:16732723;pubmed:2141093;pubmed:2141094;pubmed:2630803;pubmed:6406103
ADSS	Adenylosuccinate synthetase	asp__L_c + gtp_c + imp_c --> gdp_c + 2.0 h_c + pi_c + succamp_c	ADSS2	Purine metabolism	0	ADSS2 (3)	pubmed:16732723;pubmed:29079593;pubmed:5432795
AICRT	5-aminoimidazole-4-carboxamide phosphoribosyltransferase	aic_c + prpp_c --> aicar_c + ppi_c	APRT	Purine metabolism	0	APRT(14)	pubmed:13475309;pubmed:14466986;pubmed:16732723
DADK1	Adenylate kinase (dAMP:ATP)	atp_c + damp_c <=> adp_c + dadp_c	AK1	Purine metabolism	0	AK1(17)	pubmed:1332781;pubmed:16732723;pubmed:23416111;pubmed:24495878;pubmed:4541884;pubmed:5940
DADNK1	Deoxyadenosine kinase	2dadn_c + atp_c --> adp_c + damp_c + h_c	ADK	Purine metabolism	0	ADK (15)	pubmed:4541884
DGK1	Guanylate kinase (ATP:dGMP)	atp_c + dgmp_c --> adp_c + dgdp_c	GUK1	Purine metabolism	0	GUK1(10)	pubmed:16732723;pubmed:211390;pubmed:5163075
DGK2	Guanylate kinase (dATP:dGMP)	datp_c + dgmp_c --> dadp_c + dgdp_c	GUK1	Purine metabolism	0	GUK1(10)	pubmed:16732723;pubmed:211390;pubmed:5163075
GK1	Guanylate kinase (ATP:GMP)	atp_c + gmp_c --> adp_c + gdp_c	GUK1	Purine metabolism	0	GUK1(10)	doi:10.1016/B978-0-12-677201-2.X5001-6;pubmed:16732723;pubmed:211390;pubmed:4072092;pubmed:5163075
GK2	Guanylate kinase (dATP:GMP)	datp_c + gmp_c --> dadp_c + gdp_c	GUK1	Purine metabolism	0	GUK1(10)	pubmed:16732723;pubmed:211390;pubmed:5163075
GK3	Guanylate kinase (ATP:IMP)	atp_c + imp_c --> adp_c + idp_c	GUK1	Purine metabolism	0	GUK1(10)	pubmed:16732723;pubmed:211390;pubmed:5163075
GUAPRT	Guanine phosphoribosyltransferase	gua_c + prpp_c --> gmp_c + ppi_c	HPRT1	Purine metabolism	0	HPRT1(19)	doi:10.1016/B978-0-12-677201-2.X5001-6;pubmed:16732723;pubmed:2141093;pubmed:2630803;pubmed:4072092
HXPRT	Hypoxanthine phosphoribosyltransferase (Hypoxanthine)	hxan_c + prpp_c --> imp_c + ppi_c	HPRT1	Purine metabolism	0	HPRT1 (19)	doi:10.1016/B978-0-12-677201-2.X5001-6;pubmed:16732723;pubmed:2141093;pubmed:2630803
NDPK10	Nucleoside-diphosphate kinase (ATP:dIDP)	atp_c + didp_c --> adp_c + ditp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or NME3	Purine metabolism	0	NME1(16);NME2(12);NME3(1)	pubmed:1851158;pubmed:211386;pubmed:5555569;pubmed:5562833;pubmed:5903722;pubmed:5916396
NDPK5	Nucleoside-diphosphate kinase (ATP:dGDP)	atp_c + dgdp_c --> adp_c + dgtp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or NME3	Purine metabolism	0	NME1(16);NME2(12);NME3(1)	pubmed:16732723;pubmed:1851158;pubmed:211386;pubmed:3370820;pubmed:5555569;pubmed:5562833;pubmed:5903722;pubmed:5916396
NDPK8	Nucleoside-diphosphate kinase (ATP:dADP)	atp_c + dadp_c --> adp_c + datp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or NME3	Purine metabolism	0	NME1(16);NME2(12);NME3(1)	pubmed:16732723;pubmed:1851158;pubmed:211386;pubmed:3370820;pubmed:5555569;pubmed:5562833;pubmed:5903722;pubmed:5916396
NDPK9	Nucleoside-diphosphate kinase (ATP:IDP)	atp_c + idp_c --> adp_c + itp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or NME3	Purine metabolism	0	NME1(16);NME2(12);NME3(1)	pubmed:16732723;pubmed:1851158;pubmed:211386;pubmed:5555569;pubmed:5562833;pubmed:5903722;pubmed:5916396
PRPPSZ	ZTP:D-ribose-5-phosphate diphosphotransferase	aicar_c + h_c + prpp_c --> r5p_c + ztp_c	PRPS1 or PRPS1L1 or PRPS2	Purine metabolism	0	PRPS1(15);PRPS1L1(4);PRPS2(10)	pubmed:24957512;pubmed:3997815;pubmed:4077987;pubmed:6199843
XPPT	Xanthine phosphoribosyltransferase	prpp_c + xan_c --> ppi_c + xmp_c	HPRT1	Purine metabolism	0	HPRT1(19)	doi:10.1016/B978-0-12-677201-2.X5001-6;pubmed:2141093;pubmed:2630803
CSND	Cytosine deaminase	csn_c + h2o_c + h_c --> nh4_c + ura_c		Pyrimidine metabolism	0			GAPFILLING
CTPS1	CTP synthase (ammonia)	atp_c + nh4_c + utp_c --> adp_c + ctp_c + 2 h_c + pi_c	CTPS1 or CTPS2	Pyrimidine metabolism	0	CTPS1 (16);CTPS2 (12)	pubmed:10064135
CYTD	Cytidine deaminase	cytd_c + h2o_c + h_c --> nh4_c + uri_c		Pyrimidine metabolism	0		pubmed:18600531;pubmed:24940698;pubmed:6285190
DTHYMy	"5,6-dihydrothymine:NADP + oxidoreductase"	thym_c + nadph_c + h_c --> 56dthm_c + nadp_c	DPYD	Pyrimidine metabolism	0				MAR04470
DTMPK1	Thymidylate kinase (ATP:dTMP)	atp_c + dtmp_c --> adp_c + dtdp_c	DTYMK	Pyrimidine metabolism	0	DTYMK(15)	pubmed:18469;pubmed:24495878
DTMPK2	Thymidylate kinase (dATP:dTMP)	datp_c + dtmp_c --> dadp_c + dtdp_c	DTYMK	Pyrimidine metabolism	0	DTYMK(15)	pubmed:18469;pubmed:24495878
DURADy	"5,6-dihydrouracil:NADP + oxidoreductase"	ura_c + nadph_c + h_c --> 56dura_c + nadp_c	DPYD	Pyrimidine metabolism	0				MAR04345
NDPK1	Nucleoside-diphosphate kinase (ATP:GDP)	atp_c + gdp_c --> adp_c + gtp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or AK1 or CMPK1 or NME3 or CMPK2	Pyrimidine metabolism	0	AK1(17);CMPK1(12);CMPK2(6);NME1(16);NME2(12);NME3(1)	doi:10.1016/B978-0-12-677201-2.X5001-6;pubmed:1332781;pubmed:1851158;pubmed:211386;pubmed:23416111;pubmed:24495878;pubmed:4072092;pubmed:5555569;pubmed:5562833;pubmed:5903722;pubmed:5916396;pubmed:5940
NDPK3	Nucleoside-diphosphate kinase (ATP:CDP)	atp_c + cdp_c --> adp_c + ctp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or AK1 or CMPK1 or NME3 or CMPK2	Pyrimidine metabolism	0	AK1(17);CMPK1(12);CMPK2(6);NME1(16);NME2(12);NME3(1)	pubmed:1332781;pubmed:1851158;pubmed:211386;pubmed:23416111;pubmed:24495878;pubmed:5555569;pubmed:5562833;pubmed:5903722;pubmed:5916396;pubmed:5940
NDPK4	Nucleoside-diphosphate kinase (ATP:dTDP)	atp_c + dtdp_c --> adp_c + dttp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or NME3	Pyrimidine metabolism	0	NME1(16);NME2(12);NME3(1)	pubmed:1851158;pubmed:211386;pubmed:5555569;pubmed:5562833;pubmed:5903722;pubmed:5916396
NDPK6	Nucleoside-diphosphate kinase (ATP:dUDP)	atp_c + dudp_c --> adp_c + dutp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or NME3	Pyrimidine metabolism	0	NME1(16);NME2(12);NME3(1)	pubmed:1851158;pubmed:211386;pubmed:5555569;pubmed:5562833;pubmed:5903722;pubmed:5916396
NDPK7	Nucleoside-diphosphate kinase (ATP:dCDP)	atp_c + dcdp_c --> adp_c + dctp_c	NME1 or (NME1 and NME2) or NME2 or (NME1 and NME3) or NME3	Pyrimidine metabolism	0	NME1(16);NME2(12);NME3(1)	pubmed:1851158;pubmed:211386;pubmed:5555569;pubmed:5562833;pubmed:5903722;pubmed:5916396
NTDOMP	5'-nucleotidase (Orotidine-5'-phosphate)	h2o_c + orot5p_c --> pi_c + orotdn_c		Pyrimidine metabolism	0		pubmed:1850677		"Orotidine highly anionic nature it does not cross the erythrocyte membrane to any great degree and, given the high concentration gradient from erythrocyte to plasma, it obviously cannot use the orotic acid carrier. (pubmed:1850677)"
ORPT	Orotate phosphoribosyltransferase	orot_c + prpp_c --> orot5p_c + ppi_c	UMPS	Pyrimidine metabolism	0	UMPS (7)	doi:10.1036/ommbid.141;pubmed:13654516;pubmed:24332717;pubmed:24448;pubmed:38827;pubmed:723629
ALDD2x	Acetaldehyde:NAD + oxidoreductase	acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c	ALDH3A1 or ALDH9A1 or ALDH1A1 or ALDH3B1 or ALDH3A2	Pyruvate metabolism	0	ALDH1A1 (22);ALDH3A1 (1);ALDH3B1 (6);ALDH9A1 (14)	pubmed:19296407;pubmed:23721920;pubmed:24548101;pubmed:28460;pubmed:30914451;pubmed:3700416
ALDD2y	Acetaldehyde:NADP + oxidoreductase	acald_c + h2o_c + nadp_c --> ac_c + 2.0 h_c + nadph_c	ALDH3B1 or ALDH3A1	Pyruvate metabolism	0	ALDH3B1 (6)	pubmed:23721920;pubmed:3700416
MGSA	Erroneous formation of methylgloxal (dihydroxyacetone phosphate)	dhap_c --> mthgxl_c + pi_c		Pyruvate metabolism	1		pubmed:12125098;pubmed:14559119;pubmed:2725076;pubmed:31473074;pubmed:3196289;pubmed:8359416;pubmed:8444148
MGSA2	Erroneous formation of methylgloxal (glyceraldehyde 3-phosphate)	g3p_c --> mthgxl_c + pi_c		Pyruvate metabolism	1		pubmed:12125098;pubmed:14559119;pubmed:2725076;pubmed:31473074;pubmed:3196289;pubmed:8359416;pubmed:8444148
PEPCK	Phosphoenolpyruvate carboxykinase (GTP)	gtp_c + oaa_c --> co2_c + gdp_c + pep_c	PCK1	Pyruvate metabolism	0		pubmed:29090212
CU1H2O2X	Oxidation of copper (I) via hydrogen peroxide	cu1_c + h2o2_c --> cu2_c + oh1_c + oh1r_c		Reactive species formation and detoxification	1		pubmed:16549536;pubmed:18243141;pubmed:26285072;pubmed:9164668
CU1H2O2Xe	Oxidation of copper (I) via hydrogen peroxide	cu1_e + h2o2_e --> cu2_e + oh1_e + oh1r_e		Reactive species formation and detoxification	1		pubmed:16549536;pubmed:18243141;pubmed:26285072;pubmed:9164668
CU1O2OX	Oxidation of copper (I) via O2	cu1_c + o2_c <=> cu2_c + o2s_c		Reactive species formation and detoxification	1		pubmed:16549536;pubmed:18243141;pubmed:26285072;pubmed:9164668
CU1O2OXe	Oxidation of copper (I) via O2	cu1_e + o2_e <=> cu2_e + o2s_e		Reactive species formation and detoxification	1		pubmed:16549536;pubmed:18243141;pubmed:26285072;pubmed:9164668
FE2H2O2X	Oxidation of iron (II) via hydrogen peroxide	fe2_c + h2o2_c --> fe3_c + oh1_c + oh1r_c		Reactive species formation and detoxification	1		pubmed:18243141;pubmed:19968714;pubmed:26285072;pubmed:36643550;pubmed:9164668
FE2H2O2Xe	Oxidation of iron (II) via hydrogen peroxide	fe2_e + h2o2_e --> fe3_e + oh1_e + oh1r_e		Reactive species formation and detoxification	1		pubmed:18243141;pubmed:19968714;pubmed:26285072;pubmed:36643550;pubmed:9164668
FE2O2OX	Oxidation of Iron (II) via O2	fe2_c + o2_c <=> fe3_c + o2s_c		Reactive species formation and detoxification	1		pubmed:18243141;pubmed:26285072;pubmed:36643550;pubmed:9164668
FE2O2OXe	Oxidation of Iron (II) via O2	fe2_e + o2_e <=> fe3_e + o2s_e		Reactive species formation and detoxification	1		pubmed:18243141;pubmed:26285072;pubmed:36643550;pubmed:9164668
FISC	Ferritin iron-storage complex	4.0 fe2_c + 6.0 h2o_c + o2_c --> 4.0 fe3ooh_c + 8.0 h_c	FTH1 or FTL or (FTL and FTH1)	Reactive species formation and detoxification	0	FTH1 (11);FTL (11)	pubmed:4796257;pubmed:8695634
GTHNOCOAT	Nitrosylation of CoA via S-nitrosoglutathione	coa_c + gthno_c --> gthrd_c + snocoa_c		Reactive species formation and detoxification	0		pubmed:16023102;pubmed:10415079;pubmed:32164188
MNLOH1RSCV	Hydroxyl scavenging via mannitol	mnl_e + oh1r_e --> mnlr_e + h2o_e		Reactive species formation and detoxification	1		pubmed:22465715;pubmed:3133847
MNLRDPe	Nonenzymatic disproportionation of mannitol radicals	2 mnlr_e --> mnl_e + man_e		Reactive species formation and detoxification	1		pubmed:22465715;pubmed:3133847
MPOe	Myeloperoxidase	h_e + h2o2_e + cl_e --> h2o_e + clho_e	MPO	Reactive species formation and detoxification	1		pubmed:31754972		MAR03140
N2O3HC	Homolytic cleavage of dinitrogen trioxide	no2r_c + no_c <=> n2o3_c		Reactive species formation and detoxification	1		pubmed:18243141;pubmed:18783254;pubmed:20170402;pubmed:9164668;pubmed:31409645
N2O3HYD	Hydrolysis of dinitrogen trioxide	n2o3_c + h2o_c --> 2 no2_c + 2 h_c		Reactive species formation and detoxification	1		pubmed:18243141;pubmed:18783254;pubmed:20170402;pubmed:9164668;pubmed:31409645
SNOCOARD	S-nitroso-CoA reductase	h_c + nadph_c + snocoa_c --> nadp_c + snoh2coa_c	AKR1A1	Reactive species formation and detoxification	0		pubmed:16023102;pubmed:10415079;pubmed:32164188
SPODM	Superoxide dismutase	2.0 h_c + 2.0 o2s_c --> h2o2_c + o2_c	SOD1	Reactive species formation and detoxification	1	SOD1 (18)	pubmed:26285072;pubmed:36643550;pubmed:901548
SPODMe	Superoxide dismutase	2.0 h_e + 2.0 o2s_e --> h2o2_e + o2_e		Reactive species formation and detoxification	1
RBVDA	Adenosine deaminase (ribavirin)	h2o_c + ribavirin_c --> nh4_c + rbvcbxlt_c	ADA	Ribavirin metabolism	0	ADA(10)	pubmed:2159925
RBVIMPT	Nucleoside phosphotransferase (IMP:ribavirin)	imp_c + ribavirin_c --> ins_c + rbvmp_c	NT5C2	Ribavirin metabolism	0	NT5C2(2)	pubmed:2159925
RBVK	Adenosine kinase	atp_c + ribavirin_c --> adp_c + h_c + rbvmp_c	ADK	Ribavirin metabolism	0	ADK(14)	pubmed:2159925
RBVMPK	Guanylate kinase (Ribavirin monophosphate)	atp_c + rbvmp_c --> adp_c + rbvdp_c	GUK1	Ribavirin metabolism	0	GUK1(10)	pubmed:2159925
RBVNTD	5'-nucleotidase (Ribavirin monophosphate)	h2o_c + rbvmp_c --> pi_c + ribavirin_c	NT5C2	Ribavirin metabolism	0	NT5C2(2)	pubmed:2159925
RBVNTPP	Nucleoside triphosphate pyrophosphorylase (ITP)	h2o_c + rbvtp_c --> h_c + ppi_c + rbvmp_c	ITPA	Ribavirin metabolism	0	ITPA(10)	pubmed:2159925;pubmed:16384889
RBVPNP	Purine-nucleoside phosphorylase (ribavirin)	pi_c + ribavirin_c <=> r1p_c + triaz3crbxam_c	PNP	Ribavirin metabolism	0	PNP(17)	pubmed:2159925
RBVDPK	Nucleoside-diphosphate kinase (ATP:6TGDP)	atp_c + rbvdp_c --> adp_c + rbvtp_c	NME1 or (NME1 and NME2) or NME2	Ribavirin metabolism	0	NME1(16);NME2(12)	pubmed:2159925
CYSTL2	L-cystathionine cysteine-lyase	cyst__L_c --> 2amac_c + hcys__L_c	CTH or KYAT1	Selenocompound metabolism	0
METMSPYRAT	L-methionine:methylselenopyruvate aminotransferase	smscys__L_c + 2kmb_c <=> metselpyr_c + met__L_c	KYAT1	Selenocompound metabolism	0
SELCYSTL1	Selenocystathionine L-homocysteine-lyase (deaminating)	selcyst__L_c --> 2abuten_c + selcys__L_c	CTH	Selenocompound metabolism	0	CTH (2)	pubmed:24636780;pubmed:24887198;pubmed:27646145
SELCYSTL2	Selenocystathionine L-homocysteine-lyase (deaminating)	selcyst__L_c --> 2amac_c + selhcys__L_c	KYAT1	Selenocompound metabolism	0
SELMETHL1	Selenomethionine methanethiol-lyase (deaminating)	selmet__L_c --> 2abuten_c + methsel_c	CTH	Selenocompound metabolism	0	CTH (2)	pubmed:24636780;pubmed:24887198;pubmed:27646145;pubmed:5416903;pubmed:5910150
SMSCYSL2	Se-methyl-L-selenocysteine methaneselenol-lyase (deaminating; pyruvate-forming)	smscys__L_c --> 2amac_c + methsel_c		Selenocompound metabolism	0
ACER	Alkaline ceramidase (Cer)	crm_hs_c + h2o_c --> FA_hs_c + sphings_c	ACER2 or ACER3	Sphingolipid metabolism	0		pubmed:26014962;pubmed:32367017;pubmed:35573876;pubmed:20207939;pubmed:35886939;pubmed:29401619
GGNG	Glycogenin self-glucosylation (G --> G8)	ggn8Y_c + 8.0 udpglc__D_c --> ggnG8_c + 8.0 h_c + 8.0 udp_c	GYS1 and GYG1	Starch and sucrose metabolism	0	GYG1 (7)	pubmed:4197300;pubmed:5240360
