DRUG_NAME	STRUCT_ID	TARGET_NAME	TARGET_CLASS	ACCESSION	GENE	SWISSPROT	ACT_VALUE	ACT_UNIT	ACT_TYPE	ACT_COMMENT	ACT_SOURCE	RELATION	MOA	MOA_SOURCE	ACT_SOURCE_URL	MOA_SOURCE_URL	ACTION_TYPE	TDL	ORGANISM
bosutinib	4359	Ephrin type-B receptor 4	Kinase	P54760	EPHB4	EPHB4_HUMAN	8.04		Kd	Binding constant for EPHB4 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Testis-specific serine/threonine-protein kinase 1	Kinase	Q9BXA7	TSSK1B	TSSK1_HUMAN	5.34		Kd	Binding constant for TSSK1B kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Cyclin-dependent kinase 15	Kinase	Q96Q40	CDK15	CDK15_HUMAN	5.8		Kd	Binding constant for PFTAIRE2 kinase domain	CHEMBL	=						Tdark	Homo sapiens
bosutinib	4359	Dual specificity mitogen-activated protein kinase kinase 7	Kinase	O14733	MAP2K7	MP2K7_HUMAN	5.28		Kd	Binding constant for MKK7 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Dual specificity mitogen-activated protein kinase kinase 1	Kinase	Q02750	MAP2K1	MP2K1_HUMAN	7.72		Kd	Binding constant for MEK1 kinase domain	CHEMBL	=						Tclin	Homo sapiens
bosutinib	4359	Dual specificity mitogen-activated protein kinase kinase 2	Kinase	P36507	MAP2K2	MP2K2_HUMAN	8		Kd	Binding constant for MEK2 kinase domain	CHEMBL	=						Tclin	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase ITK/TSK	Kinase	Q08881	ITK	ITK_HUMAN	5.77		Kd	Binding constant for ITK kinase domain	CHEMBL	=						Tclin	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase ZAP-70	Kinase	P43403	ZAP70	ZAP70_HUMAN	5.8		Kd	Binding constant for ZAP70 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase BTK	Kinase	Q06187	BTK	BTK_HUMAN	8.32		Kd	Binding constant for BTK kinase domain	CHEMBL	=						Tclin	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase Tec	Kinase	P42680	TEC	TEC_HUMAN	5.49		Kd	Binding constant for TEC kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase receptor UFO	Kinase	P30530	AXL	UFO_HUMAN	7.28		Kd	Binding constant for AXL kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	BDNF/NT-3 growth factors receptor	Kinase	Q16620	NTRK2	NTRK2_HUMAN	5.92		Kd	Binding constant for TRKB kinase domain	CHEMBL	=						Tclin	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase receptor TYRO3	Kinase	Q06418	TYRO3	TYRO3_HUMAN	7.21		Kd	Binding constant for TYRO3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Ephrin type-B receptor 2	Kinase	P29323	EPHB2	EPHB2_HUMAN	8.08		Kd	Binding constant for EPHB2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Cyclin-dependent kinase 7	Kinase	P50613	CDK7	CDK7_HUMAN	5.92		Kd	Binding constant for CDK7 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Ribosomal protein S6 kinase beta-1	Kinase	P23443	RPS6KB1	KS6B1_HUMAN	6.18		Kd	Binding constant for S6K1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase N2	Kinase	Q16513	PKN2	PKN2_HUMAN	5.49		Kd	Binding constant for PKN2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase DCLK3	Kinase	Q9C098	DCLK3	DCLK3_HUMAN	5.27		Kd	Binding constant for DCAMKL3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase 3	Kinase	Q13188	STK3	STK3_HUMAN	6.43		Kd	Binding constant for MST2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Ribosomal protein S6 kinase alpha-6	Kinase	Q9UK32	RPS6KA6	KS6A6_HUMAN	5.57		Kd	Binding constant for RSK4(Kin.Dom.1-N-terminal) kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	NUAK family SNF1-like kinase 2	Kinase	Q9H093	NUAK2	NUAK2_HUMAN	6.66		Kd	Binding constant for SNARK kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Non-receptor tyrosine-protein kinase TYK2	Kinase	P29597	TYK2	TYK2_HUMAN	5.35		Kd	Binding constant for TYK2(JH2domain-pseudokinase) kinase domain	CHEMBL	=						Tclin	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase Chk1	Kinase	O14757	CHEK1	CHK1_HUMAN	5.52		Kd	Binding constant for CHEK1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase PAK 3	Kinase	O75914	PAK3	PAK3_HUMAN	5.24		Kd	Binding constant for PAK3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Cyclin-dependent kinase 14	Kinase	O94921	CDK14	CDK14_HUMAN	5.85		Kd	Binding constant for PFTK1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha	Kinase	Q99755	PIP5K1A	PI51A_HUMAN	5.48		Kd	Binding constant for PIP5K1A kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Wee1-like protein kinase	Kinase	P30291	WEE1	WEE1_HUMAN	6.29		Kd	Binding constant for WEE1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase 25	Kinase	O00506	STK25	STK25_HUMAN	6.05		Kd	Binding constant for YSK1 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase MLT	Kinase	Q9NYL2	ZAK	MLTK_HUMAN	7.1		Kd	Binding constant for ZAK kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Protein-tyrosine kinase 2-beta	Kinase	Q14289	PTK2B	FAK2_HUMAN	6.41		Kd	Binding constant for PYK2 kinase domain	CHEMBL	=						Tclin	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase RIO1	Kinase	Q9BRS2	RIOK1	RIOK1_HUMAN	5.66		Kd	Binding constant for RIOK1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Casein kinase I isoform alpha-like	Kinase	Q8N752	CSNK1A1L	KC1AL_HUMAN	5.59		Kd	Binding constant for CSNK1A1L kinase domain	CHEMBL	=						Tdark	Homo sapiens
bosutinib	4359	Casein kinase I isoform delta	Kinase	P48730	CSNK1D	KC1D_HUMAN	6.62		Kd	Binding constant for CSNK1D kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase receptor Tie-1	Kinase	P35590	TIE1	TIE1_HUMAN	5.54		Kd	Binding constant for TIE1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase tousled-like 1	Kinase	Q9UKI8	TLK1	TLK1_HUMAN	6.24		Kd	Binding constant for TLK1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase tousled-like 2	Kinase	Q86UE8	TLK2	TLK2_HUMAN	5.68		Kd	Binding constant for TLK2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	NT-3 growth factor receptor	Kinase	Q16288	NTRK3	NTRK3_HUMAN	5.47		Kd	Binding constant for TRKC kinase domain	CHEMBL	=						Tclin	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase TXK	Kinase	P42681	TXK	TXK_HUMAN	7.14		Kd	Binding constant for TXK kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Inhibitor of nuclear factor kappa-B kinase subunit epsilon	Kinase	Q14164	IKBKE	IKKE_HUMAN	7.28		Kd	Binding constant for IKK-epsilon kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Dual specificity mitogen-activated protein kinase kinase 3	Kinase	P46734	MAP2K3	MP2K3_HUMAN	5.59		Kd	Binding constant for MEK3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase 26	Kinase	Q9P289	STK26	STK26_HUMAN	7.43		Kd	Binding constant for MST4 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase NLK	Kinase	Q9UBE8	NLK	NLK_HUMAN	5.66		Kd	Binding constant for NLK kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Eukaryotic translation initiation factor 2-alpha kinase 4	Kinase	Q9P2K8	EIF2AK4	E2AK4_HUMAN	6.57		Kd	"Binding constant for GCN2(Kin.Dom.2,S808G) kinase domain"	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase RIO3	Kinase	O14730	RIOK3	RIOK3_HUMAN	5.8		Kd	Binding constant for RIOK3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase SIK2	Kinase	Q9H0K1	SIK2	SIK2_HUMAN	7.54		Kd	Binding constant for SIK2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase 33	Kinase	Q9BYT3	STK33	STK33_HUMAN	7.43		Kd	Binding constant for STK33 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase TNNI3K	Kinase	Q59H18	TNNI3K	TNI3K_HUMAN	6.77		Kd	Binding constant for TNNI3K kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Ankyrin repeat and protein kinase domain-containing protein 1	Kinase	Q8NFD2	ANKK1	ANKK1_HUMAN	5.68		Kd	Binding constant for ANKK1 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Discoidin domain-containing receptor 2	Kinase	Q16832	DDR2	DDR2_HUMAN	6.85		Kd	Binding constant for DDR2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Myotonin-protein kinase	Kinase	Q09013	DMPK	DMPK_HUMAN	7.04		Kd	Binding constant for DMPK kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Leukocyte tyrosine kinase receptor	Kinase	P29376	LTK	LTK_HUMAN	5.52		Kd	Binding constant for LTK kinase domain	CHEMBL	=						Tclin	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase kinase 1	Kinase	Q92918	MAP4K1	M4K1_HUMAN	7.82		Kd	Binding constant for HPK1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	NUAK family SNF1-like kinase 1	Kinase	O60285	NUAK1	NUAK1_HUMAN	5.23		Kd	Binding constant for ARK5 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase	Kinase	Q99640	PKMYT1	PMYT1_HUMAN	6.46		Kd	Binding constant for PKMYT1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase kinase 3	Kinase	Q8IVH8	MAP4K3	M4K3_HUMAN	8.29		Kd	Binding constant for MAP4K3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase Blk	Kinase	P51451	BLK	BLK_HUMAN	8.48		Kd	Binding constant for BLK kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Bone morphogenetic protein receptor type-2	Kinase	Q13873	BMPR2	BMPR2_HUMAN	6.24		Kd	Binding constant for BMPR2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase kinase 4	Kinase	O95819	MAP4K4	M4K4_HUMAN	8.09		Kd	Binding constant for MAP4K4 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Dual specificity mitogen-activated protein kinase kinase 4	Kinase	P45985	MAP2K4	MP2K4_HUMAN	5.59		Kd	Binding constant for MEK4 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Dual specificity mitogen-activated protein kinase kinase 6	Kinase	P52564	MAP2K6	MP2K6_HUMAN	5.89		Kd	Binding constant for MEK6 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase Mer	Kinase	Q12866	MERTK	MERTK_HUMAN	6.96		Kd	Binding constant for MERTK kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase 9	Kinase	P80192	MAP3K9	M3K9_HUMAN	5.57		Kd	Binding constant for MLK1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase 11	Kinase	Q16584	MAP3K11	M3K11_HUMAN	5.57		Kd	Binding constant for MLK3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase 24	Kinase	Q9Y6E0	STK24	STK24_HUMAN	6.42		Kd	Binding constant for MST3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Citron Rho-interacting kinase	Kinase	O14578	CIT	CTRO_HUMAN	5.62		Kd	Binding constant for CIT kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Myosin-IIIa	Kinase	Q8NEV4	MYO3A	MYO3A_HUMAN	5.21		Kd	Binding constant for MYO3A kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Myosin-IIIb	Kinase	Q8WXR4	MYO3B	MYO3B_HUMAN	5.64		Kd	Binding constant for MYO3B kinase domain	CHEMBL	=						Tdark	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase PAK 1	Kinase	Q13153	PAK1	PAK1_HUMAN	5.64		Kd	Binding constant for PAK1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase PAK 2	Kinase	Q13177	PAK2	PAK2_HUMAN	5.72		Kd	Binding constant for PAK2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase SIK1	Kinase	P57059	SIK1	SIK1_HUMAN	7.52		Kd	Binding constant for SIK kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase Srms	Kinase	Q9H3Y6	SRMS	SRMS_HUMAN	7		Kd	Binding constant for SRMS kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Ephrin type-A receptor 1	Kinase	P21709	EPHA1	EPHA1_HUMAN	5.64		Kd	Binding constant for EPHA1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Ephrin type-B receptor 3	Kinase	P54753	EPHB3	EPHB3_HUMAN	6.68		Kd	Binding constant for EPHB3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase 7	Kinase	Q13164	MAPK7	MK07_HUMAN	5.64		Kd	Binding constant for ERK5 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase D3	Kinase	O94806	PRKD3	KPCD3_HUMAN	5.34		Kd	Binding constant for PRKD3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase Fes/Fps	Kinase	P07332	FES	FES_HUMAN	6.48		Kd	Binding constant for FES kinase domain	CHEMBL	=						Tclin	Homo sapiens
bosutinib	4359	Casein kinase I isoform alpha	Kinase	P48729	CSNK1A1	KC1A_HUMAN	6.55		Kd	Binding constant for CSNK1A1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase kinase 2	Kinase	Q12851	MAP4K2	M4K2_HUMAN	8.51		Kd	Binding constant for MAP4K2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Misshapen-like kinase 1	Kinase	Q8N4C8	MINK1	MINK1_HUMAN	8.49		Kd	Binding constant for MINK kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase TBK1	Kinase	Q9UHD2	TBK1	TBK1_HUMAN	6.6		Kd	Binding constant for TBK1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase Blk	Kinase	P16277	Blk	BLK_MOUSE	8.14		IC50	Inhibition of mouse BLK	CHEMBL	=							Mus musculus
bosutinib	4359	Interleukin-1 receptor-associated kinase 4	Kinase	Q9NWZ3	IRAK4	IRAK4_HUMAN	6.44		Kd	Binding constant for IRAK4 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase Chk2	Kinase	O96017	CHEK2	CHK2_HUMAN	6.92		Kd	Binding constant for CHEK2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Ephrin type-B receptor 6	Kinase	O15197	EPHB6	EPHB6_HUMAN	5.52		Kd	Binding constant for EPHB6 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	G protein-coupled receptor kinase 4	Kinase	P32298	GRK4	GRK4_HUMAN	5.31		Kd	Binding constant for GRK4 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	G protein-coupled receptor kinase 7	Kinase	Q8WTQ7	GRK7	GRK7_HUMAN	5.77		Kd	Binding constant for GRK7 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Homeodomain-interacting protein kinase 2	Kinase	Q9H2X6	HIPK2	HIPK2_HUMAN	5.72		Kd	Binding constant for HIPK2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Homeodomain-interacting protein kinase 3	Kinase	Q9H422	HIPK3	HIPK3_HUMAN	5.49		Kd	Binding constant for HIPK3 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Homeodomain-interacting protein kinase 4	Kinase	Q8NE63	HIPK4	HIPK4_HUMAN	6.89		Kd	Binding constant for HIPK4 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Hormonally up-regulated neu tumor-associated kinase	Kinase	P57058	HUNK	HUNK_HUMAN	5.3		Kd	Binding constant for HUNK kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Interleukin-1 receptor-associated kinase 1	Kinase	P51617	IRAK1	IRAK1_HUMAN	6.22		Kd	Binding constant for IRAK1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase 13	Kinase	O43283	MAP3K13	M3K13_HUMAN	6.32		Kd	Binding constant for LZK kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase 2	Kinase	Q9Y2U5	MAP3K2	M3K2_HUMAN	7.52		Kd	Binding constant for MAP3K2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase 3	Kinase	Q99759	MAP3K3	M3K3_HUMAN	7.27		Kd	Binding constant for MAP3K3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Microtubule-associated serine/threonine-protein kinase 1	Kinase	Q9Y2H9	MAST1	MAST1_HUMAN	6.46		Kd	Binding constant for MAST1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase NIM1	Kinase	Q8IY84	NIM1K	NIM1_HUMAN	5.82		Kd	Binding constant for NIM1 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	SRSF protein kinase 3	Kinase	Q9UPE1	SRPK3	SRPK3_HUMAN	5.41		Kd	Binding constant for SRPK3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	STE20/SPS1-related proline-alanine-rich protein kinase	Kinase	Q9UEW8	STK39	STK39_HUMAN	5.43		Kd	Binding constant for STK39 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase 7	Kinase	O43318	MAP3K7	M3K7_HUMAN	7		Kd	Binding constant for TAK1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase TAO1	Kinase	Q7L7X3	TAOK1	TAOK1_HUMAN	5.89		Kd	Binding constant for TAOK1 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase TAO3	Kinase	Q9H2K8	TAOK3	TAOK3_HUMAN	6.47		Kd	Binding constant for TAOK3 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase ULK1	Kinase	O75385	ULK1	ULK1_HUMAN	5.92		Kd	Binding constant for ULK1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase ULK2	Kinase	Q8IYT8	ULK2	ULK2_HUMAN	6.35		Kd	Binding constant for ULK2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase ULK3	Kinase	Q6PHR2	ULK3	ULK3_HUMAN	6.34		Kd	Binding constant for ULK3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase 19	Kinase	Q56UN5	MAP3K19	M3K19_HUMAN	7.8		Kd	Binding constant for YSK4 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Homeodomain-interacting protein kinase 1	Kinase	Q86Z02	HIPK1	HIPK1_HUMAN	6.28		Kd	Binding constant for HIPK1 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase PLK2	Kinase	Q9NYY3	PLK2	PLK2_HUMAN	6.02		Kd	Binding constant for PLK2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase 35	Kinase	Q8TDR2	STK35	STK35_HUMAN	8.7		Kd	Binding constant for STK35 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Megakaryocyte-associated tyrosine-protein kinase	Kinase	P42679	MATK	MATK_HUMAN	5.24		Kd	Binding constant for CTK kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Receptor tyrosine-protein kinase erbB-3	Kinase	P21860	ERBB3	ERBB3_HUMAN	9.11		Kd	Binding constant for ERBB3 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase 1	Kinase	Q13233	MAP3K1	M3K1_HUMAN	5.36		Kd	Binding constant for MAP3K1 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase SIK3	Kinase	Q9Y2K2	SIK3	SIK3_HUMAN	7.19		Kd	Binding constant for QSK kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Wee1-like protein kinase 2	Kinase	P0C1S8	WEE2	WEE2_HUMAN	7.03		Kd	Binding constant for WEE2 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase 32A	Kinase	Q8WU08	STK32A	ST32A_HUMAN	5.74		Kd	Binding constant for YANK1 kinase domain	CHEMBL	=						Tdark	Homo sapiens
bosutinib	4359	Peripheral plasma membrane protein CASK	Kinase	O14936	CASK	CSKP_HUMAN	6.08		Kd	Binding constant for CASK kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase VRK2	Kinase	Q86Y07	VRK2	VRK2_HUMAN	6.15		Kd	Binding constant for VRK2 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Mitogen-activated protein kinase kinase kinase 12	Kinase	Q12852	MAP3K12	M3K12_HUMAN	6.17		Kd	Binding constant for DLK kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Eukaryotic translation initiation factor 2-alpha kinase 1	Kinase	Q9BQI3	EIF2AK1	E2AK1_HUMAN	6.2		Kd	Binding constant for EIF2AK1 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase TAO2	Kinase	Q9UL54	TAOK2	TAOK2_HUMAN	5.72		Kd	Binding constant for TAOK2 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Dual specificity mitogen-activated protein kinase kinase 5	Kinase	Q13163	MAP2K5	MP2K5_HUMAN	8.09		Kd	Binding constant for MEK5 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase Nek11	Kinase	Q8NG66	NEK11	NEK11_HUMAN	6.19		Kd	Binding constant for NEK11 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Leucine-rich repeat serine/threonine-protein kinase 2	Kinase	Q5S007	LRRK2	LRRK2_HUMAN	6.3		Kd	Binding constant for LRRK2 kinase domain	CHEMBL	=						Tchem	Homo sapiens
bosutinib	4359	Dual serine/threonine and tyrosine protein kinase	Kinase	Q6XUX3	DSTYK	DUSTY_HUMAN	6.42		Kd	Binding constant for RIPK5 kinase domain	CHEMBL	=						Tbio	Homo sapiens
bosutinib	4359	Serine/threonine-protein kinase PknB	Kinase	P9WI81	pknB	PKNB_MYCTU	5.26		Kd	Binding constant for PKNB(M.tuberculosis) kinase domain	CHEMBL	=							Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
bosutinib	4359	NPM/ALK (Nucleophosmin/ALK tyrosine kinase receptor)	Kinase	P06748|Q9UM73	NPM1|ALK	NPM_HUMAN|ALK_HUMAN	6.82		IC50	Inhibition of NPM/ALK L256T mutant kinase activity in BaF3 cells by radioenzymatic assay	CHEMBL	=						Tbio|Tclin|Tbio|Tclin	Homo sapiens
bosutinib	4359	Tyrosine-protein kinase ABL	Kinase	P00519|P42684	ABL1|ABL2	ABL1_HUMAN|ABL2_HUMAN	8.96		IC50	Inhibition of Abl kinase	CHEMBL	=						Tchem|Tclin|Tchem|Tclin	Homo sapiens
bosutinib	4359	Bcr/Abl fusion protein	Kinase	P00519|P11274	ABL1|BCR	ABL1_HUMAN|BCR_HUMAN	7.7		IC50	Inhibition of Bcr-Abl fusion protein	CHEMBL	=						Tclin|Tclin|Tclin|Tclin	Homo sapiens
cetrimide	4360	Dynamin-1	Structural	Q05193	DNM1	DYN1_HUMAN	5.24		IC50	Concentration required against dynamin-1 GTPase activity of sheep brain.	CHEMBL	=						Tbio	Homo sapiens
chenodiol	4361	fMet-Leu-Phe receptor	GPCR	P21462	FPR1	FPR1_HUMAN	4		Ki		IUPHAR	=					ANTAGONIST	Tchem	Homo sapiens
chenodiol	4361	Bile acid receptor	Nuclear hormone receptor	Q96RI1	NR1H4	NR1H4_HUMAN	5.47		EC50	Ligand dependent recruitment of SRC1(676-700) peptide to human Farnesoid X-activated receptor by fluorescence resonance energy transfer assay	CHEMBL	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL240597	AGONIST	Tclin	Homo sapiens
chenodiol	4361	G-protein coupled bile acid receptor 1	GPCR	Q8TDU6	GPBAR1	GPBAR_HUMAN	5.4		EC50		IUPHAR	=					AGONIST	Tchem	Homo sapiens
chiniofon	4362	Catechol O-methyltransferase	Enzyme	P22734	Comt	COMT_RAT	5.15		IC50	Inhibition of Sprague-Dawley rat liver COMT after 10 mins using 0.05 uCi [14CH3]-SAM as substrate	CHEMBL	=							Rattus norvegicus
